215.15309578082758,429.2393414972565
344.0474245455441,510.06331290814177
523.8038535355606,237.94778751004998
496.8314777885991,290.9371440072913
213.93613152739178,265.30008863389804
337.7449663045986,472.95296084708997
320.16134400766794,514.0538209085194
169.32534156435355,116.43379846631959
447.13240047405793,396.6732238296804
309.795263460206,66.2466191897887
265.85228555361886,116.2861348923987
312.11823884059004,453.7473837958444
166.0976037582262,94.26277647736087
430.14980462803163,208.45983021419335
349.0911310071023,161.28948402694135
298.87955560744933,121.80052936127912
123.56113422185607,274.2207056394607
313.8256147298192,152.1355374010348
350.4542174770931,394.5278259989551
165.83465597148086,385.55154971946
